1.599814814814814952e+02,1.359837962962963047e+02,1.336828703703703809e+02
1.615092592592592666e+02,1.360300925925925810e+02,1.336666666666666572e+02
1.634490740740740762e+02,1.344629629629629619e+02,1.325787037037036953e+02
1.650439814814814952e+02,1.344722222222222285e+02,1.325277777777777715e+02
1.668333333333333428e+02,1.331157407407407334e+02,1.317245370370370381e+02
1.689398148148148096e+02,1.329629629629629619e+02,1.317199074074074190e+02
1.707569444444444571e+02,1.312384259259259238e+02,1.307013888888888857e+02
1.730486111111111143e+02,1.311296296296296191e+02,1.305393518518518476e+02
1.747060185185185048e+02,1.298356481481481524e+02,1.303402777777777715e+02
1.764791666666666572e+02,1.298703703703703809e+02,1.300578703703703809e+02
1.717181022765885245e+02,1.302089279646619104e+02,1.280350832483860017e+02
1.580601851851851904e+02,1.345092592592592666e+02,1.268819444444444429e+02
1.547618634259259238e+02,1.345515046296296191e+02,1.269383680555555571e+02
1.519513888888888857e+02,1.346087962962963047e+02,1.270486111111111143e+02
1.504768518518518476e+02,1.347245370370370381e+02,1.270648148148148096e+02
1.490115740740740762e+02,1.348171296296296191e+02,1.271921296296296333e+02
1.450089699074074190e+02,1.355234375000000000e+02,1.276229745370370381e+02
1.377902777777777885e+02,1.370106481481481353e+02,1.296325617283950749e+02
1.377175925925925810e+02,1.377407407407407334e+02,1.312800925925925810e+02
1.421296296296296191e+02,1.378983134920634939e+02,1.318966600529100504e+02
1.476782407407407334e+02,1.378587962962963047e+02,1.320648148148148096e+02
1.490133547008547055e+02,1.385803952991452945e+02,1.301235754985754909e+02
1.434583333333333428e+02,1.406828703703703809e+02,1.260185185185185190e+02
1.424027777777777715e+02,1.407777777777777715e+02,1.258425925925925952e+02
1.380079264870931581e+02,1.430197109988776560e+02,1.230288299663299654e+02
1.364259259259259238e+02,1.441620370370370381e+02,1.229097222222222285e+02
1.352199074074074190e+02,1.451921296296296191e+02,1.230810185185185190e+02
1.339583333333333428e+02,1.451064814814814952e+02,1.231388888888888857e+02
1.323206018518518476e+02,1.463171296296296191e+02,1.233263888888888857e+02
1.309120370370370381e+02,1.471435185185185048e+02,1.235208333333333286e+02
1.296180555555555429e+02,1.472222222222222285e+02,1.235393518518518476e+02
1.287037037037036953e+02,1.481712962962963047e+02,1.235532407407407476e+02
1.276527777777777715e+02,1.483287037037036953e+02,1.236504629629629619e+02
1.265370370370370381e+02,1.493912037037036953e+02,1.236712962962962905e+02
1.251643518518518476e+02,1.497175925925925810e+02,1.235740740740740762e+02
1.213897569444444429e+02,1.520124421296296191e+02,1.233203125000000000e+02
1.155920664983164983e+02,1.543170770202020208e+02,1.227872474747474740e+02
1.100740740740740762e+02,1.536018518518518476e+02,1.237916666666666714e+02
1.046011445473251058e+02,1.545154963991769534e+02,1.263144933127572074e+02
1.062777777777777715e+02,1.548773148148148096e+02,1.275277777777777715e+02
1.083524305555555571e+02,1.547193287037036953e+02,1.286765046296296191e+02
1.104212962962962905e+02,1.547361111111111143e+02,1.299537037037036953e+02
1.123827160493827222e+02,1.544645061728394921e+02,1.311759259259259238e+02
1.146851851851851904e+02,1.539699074074074190e+02,1.321875000000000000e+02
1.161157407407407476e+02,1.538472222222222285e+02,1.322361111111111143e+02
1.176018518518518476e+02,1.537361111111111143e+02,1.324953703703703809e+02
1.191481481481481524e+02,1.535671296296296191e+02,1.327893518518518476e+02
1.207106481481481524e+02,1.533518518518518476e+02,1.330833333333333428e+02
1.220995370370370381e+02,1.532962962962963047e+02,1.334375000000000000e+02
1.237291666666666714e+02,1.530740740740740762e+02,1.335578703703703809e+02
1.251736111111111143e+02,1.529537037037036953e+02,1.336620370370370381e+02
1.281051793981481524e+02,1.523710937500000000e+02,1.339923321759259238e+02
1.246581790123456841e+02,1.519594907407407334e+02,1.349463734567901270e+02
1.212268518518518476e+02,1.517986111111111143e+02,1.359062500000000000e+02
1.194189814814814810e+02,1.518356481481481524e+02,1.364328703703703809e+02
1.176921296296296333e+02,1.519282407407407334e+02,1.367037037037036953e+02
1.159282407407407476e+02,1.522754629629629619e+02,1.372662037037036953e+02
1.145578703703703667e+02,1.527430555555555429e+02,1.377222222222222285e+02
1.127569444444444429e+02,1.531851851851851904e+02,1.382916666666666572e+02
1.111666666666666714e+02,1.537407407407407334e+02,1.389652777777777715e+02
1.097106481481481524e+02,1.541018518518518476e+02,1.393773148148148096e+02
1.079768518518518476e+02,1.544490740740740762e+02,1.396967592592592666e+02
1.066319444444444429e+02,1.546620370370370381e+02,1.401921296296296191e+02
1.050601851851851904e+02,1.548240740740740762e+02,1.404791666666666572e+02
1.042085375816993462e+02,1.550523556644880045e+02,1.411969635076252700e+02
1.022731481481481524e+02,1.531087962962963047e+02,1.398043981481481524e+02
1.008738425925925952e+02,1.521736111111111143e+02,1.390798611111111143e+02
9.842283950617283494e+01,1.503533950617284063e+02,1.380956790123456699e+02
9.536157407407407050e+01,1.486726851851851734e+02,1.361203703703703809e+02
9.150899470899470600e+01,1.463464285714285609e+02,1.342794312169312150e+02
9.172453703703703809e+01,1.452083333333333428e+02,1.340810185185185048e+02
9.568055555555555713e+01,1.444537037037036953e+02,1.340555555555555429e+02
9.933796296296296191e+01,1.435277777777777715e+02,1.341782407407407334e+02
1.025995370370370381e+02,1.427384259259259238e+02,1.343495370370370381e+02
1.063425925925925952e+02,1.422476851851851904e+02,1.342291666666666572e+02
1.097129629629629619e+02,1.409004629629629619e+02,1.344421296296296191e+02
1.139189814814814810e+02,1.404074074074074190e+02,1.345532407407407334e+02
1.182592592592592524e+02,1.389930555555555429e+02,1.347430555555555429e+02
1.232754629629629619e+02,1.384537037037036953e+02,1.351458333333333428e+02
1.273726851851851904e+02,1.361689814814814952e+02,1.353055555555555429e+02
1.319606481481481524e+02,1.358125000000000000e+02,1.355023148148148096e+02
1.362592592592592666e+02,1.333217592592592666e+02,1.357731481481481524e+02
1.401944444444444571e+02,1.329537037037036953e+02,1.358356481481481524e+02
1.449375000000000000e+02,1.309398148148148096e+02,1.362708333333333428e+02
1.493819444444444571e+02,1.303611111111111143e+02,1.362615740740740762e+02
1.522592592592592666e+02,1.289583333333333428e+02,1.364629629629629619e+02
1.552986111111111143e+02,1.287708333333333428e+02,1.366018518518518476e+02
1.613851443355119955e+02,1.274906045751634025e+02,1.372203159041394258e+02
1.614907407407407334e+02,1.275810185185185190e+02,1.376087962962963047e+02
1.582314814814814952e+02,1.276203703703703667e+02,1.376759259259259238e+02
1.553148148148148096e+02,1.279467592592592524e+02,1.381805555555555429e+02
1.528078703703703809e+02,1.281134259259259238e+02,1.382939814814814952e+02
1.499027777777777715e+02,1.283819444444444571e+02,1.386157407407407334e+02
1.472291666666666572e+02,1.287314814814814952e+02,1.389212962962963047e+02
1.441898148148148096e+02,1.290162037037036953e+02,1.391898148148148096e+02
1.421157407407407334e+02,1.294305555555555429e+02,1.394259259259259238e+02
1.405763888888888857e+02,1.295532407407407334e+02,1.396064814814814952e+02
1.381805555555555429e+02,1.295740740740740762e+02,1.397754629629629619e+02
1.362037037037036953e+02,1.300578703703703809e+02,1.399375000000000000e+02
1.341342592592592666e+02,1.300416666666666572e+02,1.400185185185185048e+02
1.322870370370370381e+02,1.302152777777777715e+02,1.399467592592592666e+02
1.293532763532763568e+02,1.306233380816714202e+02,1.401587725546058891e+02
1.318533950617284063e+02,1.301080246913580254e+02,1.379189814814814952e+02
1.335150462962963047e+02,1.303298611111111143e+02,1.366157407407407334e+02
1.311689814814814952e+02,1.306921296296296191e+02,1.364351851851851904e+02
1.281041666666666572e+02,1.316481481481481524e+02,1.363217592592592666e+02
1.248611111111111143e+02,1.320208333333333428e+02,1.364143518518518476e+02
1.214745370370370381e+02,1.332337962962963047e+02,1.365162037037036953e+02
1.185787037037037095e+02,1.337685185185185048e+02,1.365671296296296191e+02
1.155648148148148096e+02,1.352083333333333428e+02,1.365092592592592666e+02
1.131064814814814810e+02,1.353726851851851904e+02,1.365324074074074190e+02
1.114069573045267560e+02,1.365115097736625387e+02,1.368176440329218053e+02
1.101898148148148096e+02,1.365462962962963047e+02,1.367916666666666572e+02
1.078888888888888857e+02,1.364722222222222285e+02,1.367731481481481524e+02
1.053263888888888857e+02,1.361435185185185048e+02,1.367962962962963047e+02
1.029930555555555571e+02,1.358634259259259238e+02,1.367361111111111143e+02
1.000601851851851904e+02,1.355578703703703809e+02,1.367268518518518476e+02
9.741666666666667140e+01,1.354282407407407334e+02,1.367986111111111143e+02
9.580034722222222854e+01,1.332395833333333428e+02,1.365740740740740762e+02
9.568366079494128940e+01,1.286522131887985552e+02,1.362385388437217841e+02
9.291666666666667140e+01,1.281111111111111143e+02,1.354490740740740762e+02
9.042939814814815236e+01,1.281956018518518476e+02,1.348912037037036953e+02
8.842361111111111427e+01,1.277083333333333286e+02,1.338842592592592666e+02
8.642361111111111427e+01,1.277430555555555571e+02,1.336250000000000000e+02
8.427546296296296191e+01,1.279143518518518476e+02,1.331250000000000000e+02
8.203703703703703809e+01,1.281342592592592666e+02,1.325208333333333428e+02
7.984490740740740478e+01,1.284953703703703809e+02,1.318958333333333428e+02
7.760416666666667140e+01,1.290972222222222285e+02,1.309560185185185048e+02
7.513888888888888573e+01,1.296608796296296191e+02,1.302627314814814952e+02
6.778176883780332673e+01,1.303584770114942444e+02,1.295783045977011625e+02
6.138425925925925952e+01,1.307685185185185048e+02,1.295393518518518476e+02
5.971759259259259522e+01,1.307916666666666572e+02,1.296203703703703809e+02
5.758217592592592382e+01,1.305723379629629619e+02,1.296608796296296191e+02
5.478125000000000000e+01,1.302233796296296191e+02,1.297800925925925810e+02
5.337268518518518334e+01,1.294675925925925810e+02,1.301689814814814952e+02
5.739814814814814525e+01,1.291226851851851904e+02,1.302662037037036953e+02
6.794212962962963331e+01,1.290092592592592666e+02,1.302291666666666572e+02
7.972222222222222854e+01,1.277662037037037095e+02,1.305787037037036953e+02
8.930092592592592382e+01,1.276203703703703667e+02,1.305810185185185048e+02
9.788657407407407618e+01,1.270000000000000000e+02,1.311134259259259238e+02
1.093611111111111143e+02,1.263171296296296333e+02,1.314259259259259238e+02
1.198078703703703667e+02,1.254375000000000000e+02,1.319722222222222285e+02
1.307546296296296191e+02,1.246620370370370381e+02,1.327013888888888857e+02
1.446736111111111143e+02,1.236828703703703667e+02,1.331805555555555429e+02
1.535833333333333428e+02,1.234861111111111143e+02,1.333865740740740762e+02
1.567106481481481524e+02,1.225277777777777715e+02,1.341666666666666572e+02
1.606684472934472865e+02,1.223872863247863307e+02,1.345284900284900402e+02
1.650439814814814952e+02,1.222175925925925952e+02,1.348171296296296191e+02
1.677106481481481524e+02,1.221875000000000000e+02,1.348194444444444571e+02
1.708814814814814724e+02,1.220745370370370324e+02,1.348634259259259238e+02
1.742268518518518476e+02,1.219629629629629619e+02,1.347824074074074190e+02
1.785481078904991818e+02,1.215494162640901834e+02,1.352282608695652186e+02
1.760439814814814952e+02,1.206388888888888857e+02,1.372986111111111143e+02
1.743981481481481524e+02,1.205902777777777715e+02,1.378958333333333428e+02
1.727893518518518476e+02,1.204537037037037095e+02,1.381805555555555429e+02
1.703127289377289344e+02,1.177324735449735442e+02,1.396041412291412200e+02
1.710393518518518476e+02,1.164259259259259238e+02,1.375254629629629619e+02
1.724826388888888857e+02,1.157268518518518476e+02,1.401354166666666572e+02
1.700208333333333428e+02,1.150925925925925952e+02,1.432569444444444571e+02
1.641898148148148096e+02,1.149953703703703667e+02,1.437754629629629619e+02
1.590069444444444571e+02,1.153287037037037095e+02,1.481921296296296191e+02
1.557893518518518476e+02,1.150995370370370381e+02,1.491319444444444571e+02
1.541527777777777715e+02,1.141574074074074048e+02,1.521944444444444571e+02
1.519745370370370381e+02,1.145115740740740762e+02,1.527453703703703809e+02
1.504768518518518476e+02,1.140856481481481524e+02,1.551643518518518476e+02
1.499493055555555543e+02,1.136601851851851848e+02,1.576178240740740648e+02
1.483437500000000000e+02,1.131197273662551481e+02,1.581923868312757122e+02
1.497199074074074190e+02,1.107708333333333286e+02,1.567152777777777715e+02
1.477129629629629619e+02,1.103726851851851904e+02,1.561481481481481524e+02
1.466244212962963047e+02,1.094555976430976472e+02,1.545823863636363740e+02
1.466226851851851904e+02,1.100092592592592524e+02,1.510578703703703809e+02
1.444652777777777715e+02,1.096481481481481524e+02,1.515347222222222285e+02
1.394027777777777715e+02,1.111435185185185190e+02,1.473773148148148096e+02
1.365138888888888857e+02,1.107962962962962905e+02,1.475439814814814952e+02
1.367870370370370381e+02,1.119976851851851904e+02,1.439421296296296191e+02
1.387453703703703809e+02,1.121504629629629619e+02,1.436157407407407334e+02
1.397574369582348197e+02,1.138744582348305698e+02,1.393980003940110350e+02
1.373912037037036953e+02,1.124189814814814810e+02,1.383125000000000000e+02
1.289097222222222285e+02,1.117569444444444429e+02,1.386481481481481524e+02
1.169328703703703667e+02,1.114537037037037095e+02,1.389768518518518476e+02
1.109173561859732047e+02,1.099612391646966074e+02,1.408247635933806237e+02
1.096689814814814810e+02,1.100092592592592524e+02,1.376805555555555429e+02
1.104606481481481524e+02,1.106527777777777715e+02,1.363634259259259238e+02
1.126550925925925952e+02,1.094745370370370381e+02,1.361018518518518476e+02
1.115552983539094640e+02,1.102388888888888943e+02,1.344030349794238646e+02
1.134479166666666714e+02,1.117037037037037095e+02,1.330300925925925810e+02
1.039328703703703667e+02,1.140162037037037095e+02,1.320046296296296191e+02
9.326620370370370949e+01,1.137361111111111143e+02,1.324375000000000000e+02
8.546575018896447773e+01,1.180568310657596385e+02,1.314773715041572189e+02
8.387268518518519045e+01,1.203750000000000000e+02,1.311921296296296191e+02
8.069124310480692941e+01,1.237930949566587913e+02,1.309763100866824175e+02
7.420833333333332860e+01,1.242800925925925952e+02,1.306643518518518476e+02
6.312037037037037379e+01,1.240949074074074048e+02,1.280023148148148096e+02
8.806712962962963331e+01,1.229236111111111143e+02,1.280787037037036953e+02
1.548263888888888857e+02,1.220949074074074048e+02,1.280069444444444571e+02
1.837870370370370381e+02,1.210810185185185190e+02,1.278055555555555571e+02
1.820162037037036953e+02,1.204282407407407476e+02,1.274375000000000000e+02
1.807060185185185048e+02,1.199953703703703667e+02,1.273865740740740762e+02
1.795578703703703809e+02,1.203888888888888857e+02,1.267916666666666714e+02
1.779643004115226290e+02,1.202113683127572017e+02,1.267429012345678956e+02
1.745486111111111143e+02,1.210995370370370381e+02,1.245717592592592524e+02
1.696365740740740762e+02,1.213726851851851904e+02,1.241620370370370381e+02
1.662870370370370381e+02,1.216145833333333286e+02,1.238391203703703667e+02
1.647865604575163445e+02,1.226969635076252700e+02,1.221764705882352899e+02
1.607326388888888857e+02,1.225668981481481552e+02,1.220062499999999943e+02
1.581504629629629619e+02,1.218078703703703667e+02,1.217708333333333286e+02
1.547939814814814952e+02,1.214282407407407476e+02,1.215717592592592524e+02
1.509606481481481524e+02,1.208564814814814810e+02,1.214699074074074048e+02
1.489861111111111143e+02,1.207777777777777715e+02,1.213287037037037095e+02
1.466851851851851904e+02,1.199351851851851904e+02,1.210092592592592524e+02
1.446967592592592666e+02,1.198055555555555571e+02,1.209722222222222285e+02
1.425100308641975175e+02,1.191250000000000000e+02,1.208456790123456841e+02
1.412534722222222285e+02,1.184027777777777715e+02,1.206180555555555571e+02
1.433981481481481524e+02,1.174925108932461910e+02,1.206825980392156907e+02
1.457627314814814952e+02,1.171284722222222285e+02,1.206562500000000000e+02
1.472337962962963047e+02,1.171180555555555571e+02,1.205717592592592524e+02
1.505324074074074190e+02,1.170509259259259238e+02,1.205509259259259238e+02
1.541666666666666572e+02,1.170416666666666714e+02,1.205000000000000000e+02
1.587017195767195687e+02,1.167615740740740762e+02,1.203239638447971771e+02
1.577384259259259238e+02,1.158611111111111143e+02,1.189537037037037095e+02
1.545162037037036953e+02,1.158541666666666714e+02,1.184583333333333286e+02
1.516388888888888857e+02,1.157777777777777715e+02,1.181597222222222285e+02
1.499089988425925810e+02,1.150930266203703667e+02,1.180170717592592524e+02
1.492430555555555429e+02,1.155231481481481524e+02,1.173078703703703667e+02
1.462592592592592666e+02,1.158912037037037095e+02,1.170509259259259238e+02
1.437175925925925810e+02,1.161712962962962905e+02,1.166504629629629619e+02
1.419027777777777715e+02,1.168865740740740762e+02,1.159027777777777715e+02
1.405833333333333428e+02,1.170879629629629619e+02,1.156111111111111143e+02
1.411529790660225387e+02,1.179987922705313963e+02,1.136267612721417066e+02
1.405069444444444571e+02,1.169375000000000000e+02,1.125185185185185190e+02
1.348703703703703809e+02,1.175277777777777715e+02,1.116643518518518476e+02
1.292523148148148096e+02,1.175092592592592524e+02,1.109490740740740762e+02
1.240879629629629619e+02,1.185787037037037095e+02,1.100578703703703667e+02
1.217268518518518476e+02,1.184467592592592524e+02,1.097453703703703667e+02
1.184465130023640711e+02,1.202947695035460924e+02,1.077147360126083555e+02
1.168981481481481524e+02,1.228611111111111143e+02,1.053888888888888857e+02
1.159097222222222285e+02,1.235925925925925952e+02,1.047962962962962905e+02
1.131597222222222285e+02,1.254166666666666714e+02,1.040833333333333286e+02
1.106504629629629619e+02,1.258587962962962905e+02,1.039513888888888857e+02
1.059259259259259238e+02,1.279814814814814810e+02,1.031296296296296333e+02
1.020486111111111143e+02,1.284861111111111143e+02,1.031597222222222285e+02
9.856944444444444287e+01,1.298495370370370381e+02,1.029097222222222285e+02
9.709722222222222854e+01,1.300462962962963047e+02,1.030185185185185190e+02
9.743455387205386842e+01,1.314059869528619515e+02,1.026852377946127888e+02
9.580092592592592382e+01,1.319120370370370381e+02,1.037129629629629619e+02
9.443518518518519045e+01,1.322083333333333428e+02,1.036782407407407476e+02
9.239814814814815236e+01,1.325601851851851904e+02,1.037060185185185190e+02
9.038194444444444287e+01,1.326087962962963047e+02,1.040740740740740762e+02
8.800000000000000000e+01,1.328472222222222285e+02,1.041041666666666714e+02
8.500694444444444287e+01,1.332453703703703809e+02,1.040416666666666714e+02
8.262268518518519045e+01,1.332523148148148096e+02,1.043703703703703667e+02
8.186084806397306579e+01,1.330541351010101039e+02,1.049249263468013424e+02
8.033101851851851904e+01,1.329791666666666572e+02,1.062222222222222285e+02
7.813888888888888573e+01,1.327800925925925810e+02,1.069236111111111143e+02
7.591203703703703809e+01,1.325763888888888857e+02,1.075648148148148096e+02
7.358796296296296191e+01,1.326736111111111143e+02,1.079675925925925952e+02
7.209259259259259522e+01,1.323541666666666572e+02,1.085370370370370381e+02
7.117232015669515022e+01,1.309810808404558315e+02,1.129541933760683747e+02
6.767939814814815236e+01,1.310046296296296191e+02,1.144004629629629619e+02
6.585416666666667140e+01,1.310787037037036953e+02,1.145509259259259238e+02
6.458101851851851904e+01,1.311296296296296191e+02,1.144930555555555571e+02
6.199982638888889142e+01,1.313685763888888971e+02,1.152964120370370438e+02
6.204398148148148096e+01,1.310254629629629619e+02,1.168171296296296333e+02
6.070833333333333570e+01,1.308379629629629619e+02,1.171736111111111143e+02
6.028935185185185475e+01,1.300162037037036953e+02,1.182199074074074048e+02
6.763888888888888573e+01,1.292430555555555429e+02,1.196111111111111143e+02
7.911111111111111427e+01,1.284513888888888857e+02,1.210370370370370381e+02
8.834953703703703809e+01,1.280347222222222285e+02,1.223194444444444429e+02
9.701157407407407618e+01,1.280740740740740762e+02,1.232708333333333286e+02
1.063495370370370381e+02,1.279444444444444429e+02,1.238310185185185190e+02
1.153287037037037095e+02,1.275810185185185190e+02,1.248518518518518476e+02
1.229467592592592524e+02,1.274675925925925952e+02,1.252500000000000000e+02
1.300925925925925810e+02,1.275671296296296333e+02,1.257453703703703667e+02
1.370277777777777715e+02,1.275995370370370381e+02,1.262337962962962905e+02
1.442384259259259238e+02,1.276087962962962905e+02,1.265902777777777715e+02
1.513657407407407334e+02,1.277777777777777715e+02,1.266597222222222285e+02
1.575671296296296191e+02,1.278310185185185190e+02,1.266574074074074048e+02
1.595107836495031677e+02,1.283661359530262018e+02,1.257881097560975547e+02
1.594768518518518476e+02,1.292800925925925810e+02,1.243518518518518476e+02
1.568935185185185048e+02,1.294606481481481524e+02,1.240787037037037095e+02
1.539837962962963047e+02,1.298796296296296191e+02,1.234444444444444429e+02
1.514120370370370381e+02,1.303657407407407334e+02,1.225879629629629619e+02
1.490925925925925810e+02,1.307175925925925810e+02,1.219421296296296333e+02
1.473148148148148096e+02,1.311203703703703809e+02,1.211643518518518476e+02
1.458194444444444571e+02,1.315023148148148096e+02,1.205949074074074048e+02
1.439745370370370381e+02,1.315694444444444571e+02,1.204467592592592524e+02
1.423032407407407334e+02,1.320925925925925810e+02,1.195023148148148096e+02
1.408726851851851904e+02,1.321550925925925810e+02,1.194212962962962905e+02
1.393726851851851904e+02,1.323125000000000000e+02,1.191041666666666714e+02
1.379373897707231151e+02,1.329555224867724803e+02,1.180772707231040499e+02
1.346527777777777715e+02,1.332245370370370381e+02,1.171504629629629619e+02
1.328495370370370381e+02,1.334189814814814952e+02,1.168263888888888857e+02
1.314027777777777715e+02,1.334166666666666572e+02,1.167199074074074048e+02
1.299583333333333428e+02,1.335787037037036953e+02,1.162916666666666714e+02
1.285416666666666572e+02,1.336087962962963047e+02,1.161388888888888857e+02
1.268518518518518476e+02,1.339097222222222285e+02,1.156921296296296333e+02
1.253032407407407476e+02,1.342199074074074190e+02,1.152847222222222285e+02
1.233634259259259238e+02,1.343935185185185048e+02,1.149189814814814810e+02
1.217083333333333286e+02,1.347523148148148096e+02,1.144212962962962905e+02
1.201944444444444429e+02,1.348750000000000000e+02,1.141365740740740762e+02
1.187592592592592524e+02,1.350370370370370381e+02,1.139953703703703667e+02
1.172013888888888857e+02,1.351412037037036953e+02,1.135439814814814810e+02
1.153287037037037095e+02,1.353981481481481524e+02,1.132847222222222285e+02
1.103836226851851876e+02,1.357531250000000114e+02,1.129603587962962905e+02
1.052106481481481524e+02,1.368657407407407334e+02,1.132175925925925952e+02
1.005231481481481524e+02,1.376111111111111143e+02,1.130671296296296333e+02
9.600000000000000000e+01,1.384745370370370381e+02,1.129074074074074048e+02
9.272222222222222854e+01,1.393958333333333428e+02,1.127245370370370381e+02
9.015740740740740478e+01,1.403194444444444571e+02,1.127407407407407476e+02
8.785185185185184764e+01,1.407754629629629619e+02,1.127268518518518476e+02
8.512962962962963331e+01,1.418472222222222285e+02,1.124537037037037095e+02
8.218750000000000000e+01,1.421458333333333428e+02,1.123587962962962905e+02
